Time;Atm_pressure;Temperature;Humidity;Displacement
25.05.2017 11:00;1019.02001953;14.05000019;83.91999817;2.71329738100658
25.05.2017 12:00;1018.7199707;14.22999954;85.09999847;2.90425738152557
25.05.2017 13:00;1018.5;15.06999969;84.84999847;3.21614281420538
25.05.2017 14:00;1018.20001221;15.60000038;88.31999969;3.85532979795056
25.05.2017 15:00;1017.90002441;15.81999969;83.55000305;3.36076445755532
25.05.2017 16:00;1017.90002441;18.18000031;61.91999817;1.45011132049913
25.05.2017 17:00;1018.13000488;17.31999969;59.54999924;0.855994444084672
25.05.2017 18:00;1018.20001221;16.14999962;64.72000122;1.16380346170131
25.05.2017 19:00;1018.7199707;13.52000046;78.62000275;1.92664924218829
25.05.2017 20:00;1018.95001221;11.25;91.77999878;2.45614820662986
25.05.2017 21:00;1019.25;10.85000038;92.15000153;2.35968053650114
25.05.2017 22:00;1019.54998779;10.5;93.80000305;2.39845347021283
25.05.2017 23:00;1019.54998779;11.14999962;94.76999664;2.7248471508209
26.05.2017 00:00;1019.4699707;11.14999962;94;2.64944829938376
26.05.2017 01:00;1019.33001709;10.75;95.33000183;2.61834418317035
26.05.2017 02:00;1019.33001709;10.5;95.37999725;2.53150270618568
26.05.2017 03:00;1019.25;10.18000031;96.98000336;2.55495227280516
26.05.2017 04:00;1019.25;10.75;95.25;2.60768901471175
26.05.2017 05:00;1019.25;11.85000038;93.73000336;2.88150149758313
26.05.2017 06:00;1019.33001709;13.35000038;88.72000122;2.96939132835276
26.05.2017 07:00;1019.54998779;15.92000008;75.59999847;2.4908239741278
26.05.2017 08:00;1019.25;16.93000031;68.34999847;1.93542094031357
26.05.2017 09:00;1019.16998291;16.62999916;64.31999969;1.30662007094865
26.05.2017 10:00;1019.02001953;17.95000076;59.72000122;1.11264184976434
26.05.2017 11:00;1018.79998779;18.04999924;56.95000076;0.750020091408828
26.05.2017 12:00;1018.5;18.57999992;56.25;0.800325778406453
26.05.2017 13:00;1018.13000488;19.87000084;55.33000183;1.05948036919663
26.05.2017 14:00;1017.90002441;19.60000038;53.25;0.646209608334544
26.05.2017 15:00;1017.75;19.14999962;58.65000153;1.30443090469493
26.05.2017 16:00;1017.08001709;19.35000038;57.13000107;1.11819890426106
26.05.2017 17:00;1017.38000488;19.67000008;51.27999878;0.346322993815861
26.05.2017 18:00;1017.52001953;17.46999931;64.80000305;1.58502268964615
26.05.2017 19:00;1018.04998779;15.85000038;77;2.57440914122744
26.05.2017 20:00;1018.65002441;15.35000038;79.59999847;2.71553354602509
26.05.2017 21:00;1018.79998779;14.32999992;85;2.93693848977536
26.05.2017 22:00;1019.33001709;12.55000019;92.26999664;3.0167700457299
26.05.2017 23:00;1019.54998779;13.22999954;91.97000122;3.27407936868919
27.05.2017 00:00;1019.63000488;13.25;93.55000305;3.45309814780887
27.05.2017 01:00;1019.84997559;12.60000038;94.97000122;3.33372861844671
27.05.2017 02:00;1020.38000488;12.27000046;95.84999847;3.3069653244257
27.05.2017 03:00;1020.66998291;11.32999992;96.02999878;2.95900674293791
27.05.2017 04:00;1021.20001221;11.39999962;94.31999969;2.8459653675518
27.05.2017 05:00;1021.58001709;15.30000019;89.94999695;4.04989990791925
27.05.2017 06:00;1021.95001221;16.14999962;79.09999847;3.11703609908243
27.05.2017 07:00;1022.4699707;15.60000038;78.15000153;2.7974632731867
27.05.2017 08:00;1022.91998291;16.04999924;78.94999695;3.09649481559885
27.05.2017 09:00;1023.2199707;16.81999969;71.22000122;2.43130803174362
27.05.2017 10:00;1023.2199707;17.54999924;65.55000305;1.94722083192983
27.05.2017 11:00;1023.5300293;18.79999924;55.43000031;0.953910943895615
27.05.2017 12:00;1023.36999512;19.70000076;48.65000153;0.196208623682182
27.05.2017 13:00;1023.2199707;18.93000031;52.81999969;0.599353758460829
27.05.2017 14:00;1022.7800293;20.35000038;43.54999924;-0.455826845127085
27.05.2017 15:00;1022.91998291;20;47.90000153;0.143050973554601
27.05.2017 16:00;1022.70001221;20.72999954;45.52999878;-0.047505834364685
27.05.2017 17:00;1022.70001221;19.92000008;50.70000076;0.545468428881229
27.05.2017 18:00;1022.7800293;18.64999962;54.27999878;0.712200713682144
27.05.2017 19:00;1023.36999512;15.38000011;79.66999817;2.93002237712642
27.05.2017 20:00;1023.97998047;13.05000019;85.83000183;2.74005831318276
27.05.2017 21:00;1024.34997559;11.60000038;92.94999695;2.92229741644694
27.05.2017 22:00;1024.34997559;10.55000019;95.52999878;2.77314577607251
27.05.2017 23:00;1024.72998047;9.69999981;96.15000153;2.54295436155695
28.05.2017 00:00;1024.65002441;8.92000008;97.40000153;2.38166752487854
28.05.2017 01:00;1024.80004883;7.8499999;96.76999664;2.00159242064841
28.05.2017 02:00;1024.80004883;7.6500001;97.87000275;2.02557334232128
28.05.2017 03:00;1025.32995605;6.8499999;98.75;1.87975933733681
28.05.2017 04:00;1025.25;8.07999992;96.34999847;2.05742271070163
28.05.2017 05:00;1025.25;13.72999954;89.19999695;3.42172870881158
28.05.2017 06:00;1025.40002441;16.12999916;74.87000275;2.72147149948464
28.05.2017 07:00;1025.55004883;18.79999924;64.59999847;2.36795402939495
28.05.2017 08:00;1024.94995117;20.37999916;48.29999924;0.391918429528864
28.05.2017 09:00;1024.34997559;20.97999954;49.41999817;0.722407816322963
28.05.2017 10:00;1023.83001709;21.85000038;44.33000183;0.0980485977636718
28.05.2017 11:00;1023.83001709;22.87999916;42.79999924;0.112509570851344
28.05.2017 12:00;1023.08001709;23.28000069;42.29999924;0.103068308756562
28.05.2017 13:00;1022.61999512;23.89999962;44.54999924;0.695183065314744
28.05.2017 14:00;1021.95001221;24.32999992;39.81999969;-0.120796458858372
28.05.2017 15:00;1021.5;24.21999931;47.52999878;1.33467284999404
28.05.2017 16:00;1021.20001221;24.20000076;46.45000076;1.10514553404983
28.05.2017 17:00;1020.75;24;46.84999847;1.09584503935333
28.05.2017 18:00;1020.66998291;21.81999969;60.22000122;2.68730670543872
28.05.2017 19:00;1020.5300293;18.14999962;71.75;2.92391018324012
28.05.2017 20:00;1020.5300293;15.67000008;87.98000336;3.94243291749619
28.05.2017 21:00;1020.38000488;13.82999992;93.15000153;3.69474159817929
28.05.2017 22:00;1020.2199707;12.77000046;97.15000153;3.64525136822616
28.05.2017 23:00;1020.08001709;11.64999962;97.84999847;3.23569637171292
29.05.2017 00:00;1019.54998779;15.5;97.56999969;3.12594292411629
29.05.2017 01:00;1019.25;10.14999962;98.87000275;2.71074154024031
29.05.2017 02:00;1018.79998779;9.92000008;98.59999847;2.583758351043
29.05.2017 03:00;1018.5;9.60000038;98.90000153;2.48184886586809
29.05.2017 04:00;1018.5;12.64999962;93.84999847;3.18417732132146
29.05.2017 05:00;1018.04998779;18.18000031;73.47000122;3.07683894536588
29.05.2017 06:00;1017.83001709;21.85000038;58.72000122;2.32810671274035
29.05.2017 07:00;1017.52001953;22.64999962;49.65000153;1.0241208912229
29.05.2017 08:00;1017.29998779;23.43000031;46.04999924;0.615701285097096
29.05.2017 09:00;1017.08001709;23.79999924;48.95000076;1.28138347488874
29.05.2017 10:00;1016.4699707;24.77000046;45.59999847;0.946099059610049
29.05.2017 11:00;1016.17999268;25.20000076;45.63000107;1.09293837169121
29.05.2017 12:00;1015.79998779;26.54999924;41.75;0.728444456868232
29.05.2017 13:00;1015.04998779;26.85000038;35.70000076;-0.551599960804623
29.05.2017 14:00;1014.67999268;26.75;40.86999893;0.557740288114701
29.05.2017 15:00;1014.15002441;26.42000008;40;0.234919653354929
29.05.2017 16:00;1013.54998779;26.04999924;46.15000153;1.41410063367531
29.05.2017 17:00;1013.32000732;24.46999931;50.66999817;1.7189853269056
29.05.2017 18:00;1013.17999268;22.78000069;55.09999847;1.87897118385673
29.05.2017 19:00;1013.63000488;19.5;72.59999847;3.36447840318698
29.05.2017 20:00;1013.77001953;19.12000084;75.06999969;3.56044443733702
29.05.2017 21:00;1013.77001953;18.45000076;72.80000305;2.92550637702743
29.05.2017 22:00;1013.54998779;18.85000038;71.94999695;2.9698931242532
29.05.2017 23:00;1013.63000488;18.82999992;76.81999969;3.67286725359414
30.05.2017 00:00;1013.54998779;17.54999924;76.84999847;3.08303857637392
30.05.2017 01:00;1013.17999268;15.85000038;91.43000031;4.1495612709234
30.05.2017 02:00;1013.25;14.13000011;92.94999695;3.51278008662719
30.05.2017 03:00;1013.17999268;14;94.37999725;3.60933131624454
30.05.2017 04:00;1013.32000732;15.97000027;87;3.66653962872692
30.05.2017 05:00;1013.32000732;17.60000038;83.26999664;3.96782655440015
30.05.2017 06:00;1013.54998779;21.64999962;69.81999969;3.96048153516011
30.05.2017 07:00;1013.77001953;22.64999962;70.94999695;4.69351417894433
30.05.2017 08:00;1012.95001221;25.54999924;51.84999847;2.39349698227228
30.05.2017 09:00;1013.02001953;26.39999962;50.95000076;2.57974558915504
30.05.2017 10:00;1013.17999268;27.75;51.56999969;3.36184706049325
30.05.2017 11:00;1013.02001953;28.28000069;46.77999878;2.46527664110843
30.05.2017 12:00;1012.65002441;28.81999969;45.40000153;2.35449092694007
30.05.2017 13:00;1011.82000732;29.12999916;43.77000046;2.05044543670088
30.05.2017 14:00;1011.59997559;29.14999962;43.65000153;2.02019366038491
30.05.2017 15:00;1011.45001221;24.10000038;77.47000122;6.6938451176157
30.05.2017 16:00;1011.90002441;22.70000076;67.62000275;4.04717130903203
30.05.2017 17:00;1013.84997559;18.46999931;86.87000275;4.94395351829129
30.05.2017 18:00;1015.34997559;18.32999992;89.40000153;5.28637968122034
30.05.2017 19:00;1015.88000488;17.95000076;92.09999847;5.46988381601597
30.05.2017 20:00;1014.29998779;18.21999931;91.23000336;5.43906279453933
30.05.2017 21:00;1012.5;18.93000031;84.84999847;4.84999158804331
30.05.2017 22:00;1013.54998779;18.85000038;84.37999725;4.78038406380313
30.05.2017 23:00;1014.45001221;18.07999992;91.77999878;5.44169946846485
31.05.2017 00:00;1013.92999268;19.39999962;78.15000153;4.16363616321895
31.05.2017 01:00;1014.07000732;18.32999992;85.19999695;4.63999805943796
31.05.2017 02:00;1013.84997559;18.07999992;86.59999847;4.69448418445352
31.05.2017 03:00;1014.29998779;17.68000031;89.22000122;4.85917194965238
31.05.2017 04:00;1015.20001221;17.43000031;90.81999969;4.9769016585628
31.05.2017 05:00;1015.65002441;17.96999931;90.87999725;5.30278513659514
31.05.2017 06:00;1016.09997559;20.37999916;77.94999695;4.73382608368501
31.05.2017 07:00;1016.40002441;21.04999924;76.44999695;4.86740960868212
31.05.2017 08:00;1016.77001953;21.45000076;74.59999847;4.79285555354945
31.05.2017 09:00;1017.2199707;22.10000038;71.25;4.58775787959065
31.05.2017 10:00;1017.52001953;20.25;81.23000336;5.23772730916773
31.05.2017 11:00;1017.2199707;22.20000076;67.05000305;3.90608419764378
31.05.2017 12:00;1017.08001709;23.10000038;63.47999954;3.70357993867987
31.05.2017 13:00;1016.77001953;24.21999931;58.47000122;3.27989340651676
31.05.2017 14:00;1016.63000488;23.95000076;58.95000076;3.24065262743181
31.05.2017 15:00;1016.4699707;23.25;58.97000122;2.91747689621293
31.05.2017 16:00;1016.4699707;22.85000038;56.09999847;2.22007291152202
31.05.2017 17:00;1016.63000488;22.54999924;55.29999924;1.96213255410687
31.05.2017 18:00;1016.70001221;20.54999924;59.29999924;1.86626915089267
31.05.2017 19:00;1017.38000488;18.45000076;64.02999878;1.82315012368903
31.05.2017 20:00;1017.90002441;16.53000069;75.81999969;2.69270156142596
31.05.2017 21:00;1017.90002441;14.69999981;81.62000275;2.66320671204466
