Time;Atm_pressure;Temperature;Humidity;Displacement
2017-05-19 23:45;1012.20001221;13.17000008;93.59999847;3.11615818599378
2017-05-20 00:00;1012.20001221;13;94.23000336;3.10940052270647
2017-05-20 00:15;1012.34997559;12.86999989;94.56999969;3.09546855801107
2017-05-20 00:30;1012.34997559;12.47000027;95.33000183;3.0043155012381
2017-05-20 00:45;1012.20001221;12.55000019;95.91999817;3.09164962138032
2017-05-20 01:00;1012.34997559;12.39999962;95.06999969;2.94887955634469
2017-05-20 01:15;1012.20001221;12.02000046;95.05000305;2.78501472442604
2017-05-20 01:30;1012.42999268;11.93000031;96.30000305;2.88084536684232
2017-05-20 01:45;1012.34997559;11.69999981;96.33000183;2.78719622981669
2017-05-20 02:00;1012.20001221;11.85000038;96.56999969;2.86500987551715
2017-05-20 02:15;1012.34997559;11.80000019;96.22000122;2.81685732011088
2017-05-20 02:30;1012.20001221;11.89999962;95.72000122;2.80228487620908
2017-05-20 02:45;1012.20001221;11.85000038;95.91999817;2.80160747600991
2017-05-20 03:00;1012.34997559;11.97000027;95.84999847;2.84967755121221
2017-05-20 03:15;1012.11999512;12.32999992;95;2.90330853638316
2017-05-20 03:30;1012.34997559;12.57999992;93.59999847;2.87440458102845
2017-05-20 03:45;1012.65002441;13.05000019;91.73000336;2.88783435434915
2017-05-20 04:00;1012.72998047;12.89999962;92.02999878;2.860507167836
2017-05-20 04:15;1012.72998047;12.57999992;94.76999664;3.00931530197575
2017-05-20 04:30;1012.88000488;13.35000038;94.08000183;3.27314604716182
2017-05-20 04:45;1012.95001221;14.22999954;91.43000031;3.37554364629548
2017-05-20 05:00;1013.02001953;15;90.27999878;3.59688501418994
2017-05-20 05:15;1013.25;15.35000038;87.06999969;3.38647541789447
2017-05-20 05:30;1013.32000732;16.64999962;83.33000183;3.52088301776309
2017-05-20 05:45;1013.54998779;16.45000076;80.94999695;3.1350741686332
2017-05-20 06:00;1013.63000488;18.07999992;79;3.62508982023879
2017-05-20 06:15;1013.84997559;18.95000076;72.68000031;3.13331534086269
2017-05-20 06:30;1013.84997559;19.42000008;67.90000153;2.62965121241144
2017-05-20 06:45;1013.92999268;18.45000076;72.19999695;2.84654755175411
2017-05-20 07:00;1014.07000732;19;69.81999969;2.74475108895528
2017-05-20 07:15;1014.15002441;19.57999992;66.72000122;2.5310993547929
2017-05-20 07:30;1014.07000732;19.29999924;67.75;2.56544636248593
2017-05-20 07:45;1013.92999268;19.29999924;70.02999878;2.90025782250619
2017-05-20 08:00;1013.84997559;19.70000076;69.91999817;3.05797901679532
2017-05-20 08:15;1013.84997559;20.25;68.48000336;3.08276004391617
