Time_o;observed
2017-05-22 20:47;1.582138
2017-05-22 20:57;1.516644
2017-05-22 21:06;1.590847
2017-05-22 21:16;1.53895
2017-05-22 21:26;1.54577
2017-05-22 21:36;1.488425
2017-05-22 21:46;1.635339
2017-05-22 21:56;1.618057
2017-05-22 22:06;1.650732
2017-05-22 22:16;1.797815
2017-05-22 22:26;1.848958
2017-05-22 22:36;1.822211
2017-05-22 22:46;1.832349
2017-05-22 22:56;1.727768
2017-05-22 23:06;1.807397
2017-05-22 23:16;1.840601
2017-05-22 23:26;1.658759
2017-05-22 23:35;1.800322
2017-05-22 23:45;1.678602
2017-05-22 23:55;1.564121
2017-05-23 00:05;1.587608
2017-05-23 00:15;1.639437
2017-05-23 00:25;1.520125
2017-05-23 00:35;1.406553
2017-05-23 00:45;1.335332
2017-05-23 00:55;1.325601
2017-05-23 01:05;1.363385
2017-05-23 01:15;1.382543
2017-05-23 01:25;1.373894
2017-05-23 01:35;1.429187
2017-05-23 01:45;1.492645
2017-05-23 01:55;1.501615
2017-05-23 02:04;1.403901
2017-05-23 02:14;1.421009
2017-05-23 02:24;1.384809
2017-05-23 02:34;1.309709
2017-05-23 02:44;1.27259
2017-05-23 02:54;1.335402
2017-05-23 03:04;1.299233
2017-05-23 03:14;1.313014
2017-05-23 03:24;1.333056
2017-05-23 03:34;1.166212
2017-05-23 03:44;1.158884
2017-05-23 03:54;1.289864
2017-05-23 04:04;1.266602
2017-05-23 04:14;1.239315
2017-05-23 04:24;1.108849
2017-05-23 04:34;1.167783
2017-05-23 04:44;1.050495
2017-05-23 04:54;1.037581
2017-05-23 05:04;1.036742
2017-05-23 05:14;0.96329
2017-05-23 05:24;0.988803
2017-05-23 05:34;1.032557
2017-05-23 05:44;1.005166
2017-05-23 05:54;1.097365
2017-05-23 06:04;1.183947
2017-05-23 06:14;1.287281
2017-05-23 06:24;1.26593
2017-05-23 06:34;1.397634
2017-05-23 06:44;1.448797
2017-05-23 06:54;1.439333
2017-05-23 07:04;1.727975
2017-05-23 07:13;1.688025
2017-05-23 07:23;1.712059
2017-05-23 07:33;1.641784
2017-05-23 07:43;1.476234
2017-05-23 07:53;1.42017
2017-05-23 08:03;1.261456
2017-05-23 08:13;1.215754
2017-05-23 08:23;1.179671
2017-05-23 08:33;1.117866
2017-05-23 08:43;1.442867
2017-05-23 08:53;1.099318
2017-05-23 09:03;0.920442
2017-05-23 09:13;1.332618
2017-05-23 09:23;0.859513
2017-05-23 09:33;0.823718
2017-05-23 09:43;0.880375
2017-05-23 09:53;1.016512
2017-05-23 10:03;0.634923
2017-05-23 10:13;0.743332
2017-05-23 10:23;0.542341
2017-05-23 10:32;0.810037
2017-05-23 10:42;0.486745
2017-05-23 10:52;0.588071
2017-05-23 11:02;0.737748
2017-05-23 11:12;0.661142
2017-05-23 11:22;0.518566
2017-05-23 11:32;0.565355
2017-05-23 11:42;0.620714
2017-05-23 11:52;0.83971
2017-05-23 12:02;0.517283
2017-05-23 12:12;0.613959
2017-05-23 12:22;0.298747
2017-05-23 12:32;0.620599
2017-05-23 12:42;0.520194
2017-05-23 12:52;0.401024
2017-05-23 13:02;0.506106
2017-05-23 13:12;0.00056
2017-05-23 13:22;-0.086536
2017-05-23 13:32;0.178967
2017-05-23 13:42;0.178842
2017-05-23 13:51;-0.579581
2017-05-23 14:01;0.145997
2017-05-23 14:11;0.277188
2017-05-23 14:21;0.155132
2017-05-23 14:31;0.50918
2017-05-23 14:41;0.545662
2017-05-23 14:51;-0.04881
2017-05-23 15:01;0.128865
2017-05-23 15:11;1.049745
2017-05-23 15:21;0.890732
2017-05-23 15:31;0.628764
2017-05-23 15:41;1.13983
2017-05-23 15:51;-0.21763
2017-05-23 16:01;0.096962
2017-05-23 16:12;0.71102
2017-05-23 16:22;0.974689
2017-05-23 16:32;0.931682
2017-05-23 16:42;1.241544
2017-05-23 16:52;1.247408
2017-05-23 17:02;1.167515
2017-05-23 17:12;1.331796
2017-05-23 17:22;1.276448
2017-05-23 17:32;1.540615
2017-05-23 17:42;1.161623
2017-05-23 17:52;1.364627
2017-05-23 18:02;1.007395
2017-05-23 18:11;1.298793
2017-05-23 18:21;1.911305
2017-05-23 18:31;1.842995
2017-05-23 18:41;1.191686
2017-05-23 18:51;1.649699
2017-05-23 19:01;1.850438
2017-05-23 19:11;1.967679
2017-05-23 19:21;1.868936
2017-05-23 19:31;2.132511
2017-05-23 19:41;1.662095
2017-05-23 19:51;2.17619
2017-05-23 20:01;1.759405
2017-05-23 20:11;1.924518
2017-05-23 20:21;1.809535
2017-05-23 20:31;1.745948
2017-05-23 20:40;1.838777
2017-05-23 20:50;1.935933
2017-05-23 21:00;1.897043
2017-05-23 21:10;1.949095
2017-05-23 21:20;1.977121
2017-05-23 21:30;1.980251
2017-05-23 21:40;1.989447
2017-05-23 21:50;1.974679
2017-05-23 22:00;2.011447
2017-05-23 22:10;1.913251
2017-05-23 22:20;1.882826
2017-05-23 22:30;1.826703
2017-05-23 22:40;1.765455
2017-05-23 22:50;1.846821
2017-05-23 23:00;1.747886
2017-05-23 23:10;1.662842
2017-05-23 23:20;1.602612
2017-05-23 23:30;1.775633
2017-05-23 23:40;1.824903
2017-05-23 23:50;1.945746
2017-05-24 00:00;1.793614
2017-05-24 00:04;1.563589
2017-05-24 00:15;1.546179
2017-05-24 00:25;1.577684
2017-05-24 00:35;1.63769
2017-05-24 00:44;1.775554
2017-05-24 00:54;1.618335
2017-05-24 01:04;1.627403
2017-05-24 01:14;1.642184
2017-05-24 01:24;1.379257
2017-05-24 01:34;1.647304
2017-05-24 01:44;1.690705
2017-05-24 01:54;1.673241
2017-05-24 02:04;1.65265
2017-05-24 02:14;1.488513
2017-05-24 02:24;1.511516
2017-05-24 02:34;1.433161
2017-05-24 02:44;1.49954
2017-05-24 02:54;1.381866
2017-05-24 03:04;1.070438
2017-05-24 03:13;1.318451
2017-05-24 03:23;1.075313
2017-05-24 03:33;1.105538
2017-05-24 03:43;1.182233
2017-05-24 03:53;1.150067
2017-05-24 04:03;1.1207
2017-05-24 04:13;1.147558
2017-05-24 04:23;1.257282
2017-05-24 04:33;1.277711
2017-05-24 04:43;1.323736
2017-05-24 04:53;1.373573
2017-05-24 05:03;1.492718
2017-05-24 05:13;1.398611
2017-05-24 05:23;1.463916
2017-05-24 05:33;1.473081
2017-05-24 05:42;1.540584
2017-05-24 05:52;1.544777
2017-05-24 06:02;1.420945
2017-05-24 06:12;1.542255
2017-05-24 06:22;1.721598
2017-05-24 06:32;1.567991
2017-05-24 06:42;1.658107
2017-05-24 06:52;0.882758
2017-05-24 07:02;1.508886
2017-05-24 07:12;1.379956
2017-05-24 07:22;1.119965
2017-05-24 07:32;0.951801
2017-05-24 07:42;1.14478
2017-05-24 07:52;1.015551
2017-05-24 08:02;1.573819
2017-05-24 08:12;1.756597
2017-05-24 08:22;2.021688
2017-05-24 08:32;2.08965
2017-05-24 08:42;1.882698
2017-05-24 08:52;1.541277
2017-05-24 09:01;1.669615
2017-05-24 09:11;1.682048
2017-05-24 09:21;1.311254
2017-05-24 09:31;1.523593
2017-05-24 09:41;1.655486
2017-05-24 09:51;1.496657
2017-05-24 10:01;1.487419
2017-05-24 10:11;1.552
2017-05-24 10:21;1.514539
2017-05-24 10:31;1.729246
2017-05-24 10:41;1.572072
2017-05-24 10:51;1.514396
2017-05-24 11:01;1.631274
2017-05-24 11:11;1.849112
2017-05-24 11:21;1.765401
2017-05-24 11:30;1.649309
2017-05-24 11:40;1.307425
2017-05-24 11:50;1.366004
2017-05-24 12:00;1.289767
2017-05-24 12:10;1.147045
2017-05-24 12:20;0.813936
2017-05-24 12:30;1.170156
2017-05-24 12:40;1.187593
2017-05-24 12:50;1.015206
2017-05-24 13:00;1.367013
2017-05-24 13:10;1.427756
2017-05-24 13:20;1.380961
2017-05-24 13:30;1.755571
2017-05-24 13:40;1.602968
2017-05-24 13:50;1.566973
2017-05-24 13:59;1.550179
2017-05-24 14:09;1.468926
2017-05-24 14:19;1.083124
2017-05-24 14:29;1.229547
2017-05-24 14:39;1.596434
2017-05-24 14:49;1.099042
2017-05-24 14:59;1.314849
2017-05-24 15:09;1.001666
2017-05-24 15:19;0.436118
2017-05-24 15:29;0.725563
2017-05-24 15:39;0.777165
2017-05-24 15:49;0.473901
2017-05-24 15:59;0.49262
2017-05-24 16:09;0.673092
2017-05-24 16:19;0.596379
2017-05-24 16:28;0.505544
2017-05-24 16:38;0.544697
2017-05-24 16:48;0.832045
2017-05-24 16:58;0.426602
2017-05-24 17:08;0.648743
2017-05-24 17:18;0.472207
2017-05-24 17:28;0.298249
2017-05-24 17:38;0.696488
2017-05-24 17:48;0.620246
2017-05-24 17:58;0.304224
2017-05-24 18:08;0.419504
2017-05-24 18:18;0.325854
2017-05-24 18:28;-0.048434
2017-05-24 18:38;-0.065166
2017-05-24 18:48;0.269579
2017-05-24 18:58;0.054889
2017-05-24 19:08;0.19076
2017-05-24 19:18;0.115786
2017-05-24 19:28;0.044426
2017-05-24 19:38;0.073883
2017-05-24 19:48;0.241087
2017-05-24 19:57;0.210274
2017-05-24 20:07;0.12427
2017-05-24 20:17;0.15072
2017-05-24 20:27;0.213126
2017-05-24 20:37;0.40049
2017-05-24 20:47;0.293862
2017-05-24 20:57;0.141873
2017-05-24 21:07;0.198706
2017-05-24 21:17;0.225521
2017-05-24 21:27;0.435495
2017-05-24 21:37;0.441613
2017-05-24 21:47;0.218844
2017-05-24 21:57;-0.074045
2017-05-24 22:07;-0.079201
2017-05-24 22:17;-0.254024
2017-05-24 22:27;0.141882
2017-05-24 22:37;-0.209454
2017-05-24 22:47;-0.248405
2017-05-24 22:57;-0.024752
2017-05-24 23:06;0.125962
2017-05-24 23:16;0.202439
2017-05-24 23:26;-0.178023
2017-05-24 23:37;0.168322
2017-05-24 23:47;0.025999
2017-05-24 23:57;-0.058575
2017-05-25 00:07;0.459864
2017-05-25 00:17;0.496845
2017-05-25 00:27;0.634482
2017-05-25 00:37;0.342313
2017-05-25 00:47;0.5061
2017-05-25 00:57;1.045392
2017-05-25 01:07;0.954679
2017-05-25 01:17;1.110965
2017-05-25 01:27;1.046364
2017-05-25 01:37;1.091331
2017-05-25 01:47;1.24596
2017-05-25 01:56;1.423022
2017-05-25 02:06;1.633835
2017-05-25 02:16;1.725025
2017-05-25 02:26;1.916822
2017-05-25 02:36;1.902893
2017-05-25 02:46;1.862618
2017-05-25 02:56;1.968443
2017-05-25 03:06;1.915327
2017-05-25 03:16;1.631726
2017-05-25 03:26;1.882881
2017-05-25 03:35;1.805084
2017-05-25 03:45;1.874683
2017-05-25 03:55;1.878711
2017-05-25 04:05;1.597159
2017-05-25 04:15;2.254971
2017-05-25 04:25;1.981906
2017-05-25 04:35;1.820353
2017-05-25 04:45;1.942872
2017-05-25 04:55;2.093876
2017-05-25 05:05;1.674874
2017-05-25 05:15;1.694905
2017-05-25 05:25;1.470277
2017-05-25 05:35;1.743994
2017-05-25 05:45;1.519548
2017-05-25 05:55;1.578279
2017-05-25 06:05;1.611442
2017-05-25 06:15;1.979519
2017-05-25 06:25;1.944145
2017-05-25 06:35;1.829702
2017-05-25 06:45;1.387954
2017-05-25 06:54;1.932305
2017-05-25 07:04;1.580784
2017-05-25 07:14;1.664268
2017-05-25 07:24;1.89543
2017-05-25 07:34;1.462475
2017-05-25 07:44;1.720797
2017-05-25 07:54;1.616748
2017-05-25 08:04;1.834684
2017-05-25 08:14;1.815175
2017-05-25 08:24;1.756291
2017-05-25 08:34;1.916341
2017-05-25 08:44;1.677557
2017-05-25 08:53;1.577143
2017-05-25 09:03;1.543393
2017-05-25 09:13;1.786276
2017-05-25 09:23;1.742291
2017-05-25 09:33;1.663591
2017-05-25 09:43;1.772635
2017-05-25 09:53;1.431609
2017-05-25 10:03;1.605851
2017-05-25 10:13;1.497884
2017-05-25 10:23;1.981109
2017-05-25 10:33;1.660448
2017-05-25 10:43;1.519166
2017-05-25 10:53;1.489532
2017-05-25 11:03;1.613087
2017-05-25 11:13;1.549832
2017-05-25 11:23;1.49893
2017-05-25 11:33;1.568726
2017-05-25 11:43;1.700007
2017-05-25 11:53;1.558953
2017-05-25 12:03;1.647772
2017-05-25 12:13;1.58587
2017-05-25 12:23;1.399562
2017-05-25 12:33;1.470205
2017-05-25 12:43;1.637873
2017-05-25 12:53;1.30166
2017-05-25 13:03;1.10394
2017-05-25 13:13;1.189944
2017-05-25 13:23;1.220642
2017-05-25 13:33;0.862805
2017-05-25 13:43;1.323017
2017-05-25 13:53;1.454236
2017-05-25 14:03;1.421006
2017-05-25 14:12;1.489673
2017-05-25 14:22;0.955217
2017-05-25 14:32;1.319148
2017-05-25 14:42;1.37143
2017-05-25 14:52;1.194534
2017-05-25 15:02;1.602585
2017-05-25 15:12;1.562951
2017-05-25 15:22;2.349253
2017-05-25 15:32;2.279255
2017-05-25 15:42;2.558596
2017-05-25 15:52;2.229791
2017-05-25 16:02;2.128271
2017-05-25 16:12;2.024832
2017-05-25 16:21;2.187251
2017-05-25 16:31;1.890179
2017-05-25 16:41;1.765864
2017-05-25 16:51;1.5964
2017-05-25 17:01;1.68216
2017-05-25 17:11;1.79075
2017-05-25 17:21;1.613302
2017-05-25 17:32;1.245234
2017-05-25 17:42;0.629807
2017-05-25 17:52;0.557557
2017-05-25 18:02;0.189634
2017-05-25 18:12;0.544497
2017-05-25 18:22;0.535083
2017-05-25 18:32;0.232648
2017-05-25 18:42;0.134396
2017-05-25 18:52;0.287785
2017-05-25 19:02;0.396131
2017-05-25 19:11;0.253085
2017-05-25 19:21;0.262139
2017-05-25 19:31;0.128629
2017-05-25 19:41;0.281466
2017-05-25 19:51;0.806095
2017-05-25 20:01;0.596202
2017-05-25 20:11;0.544984
2017-05-25 20:21;0.884066
2017-05-25 20:31;1.246269
2017-05-25 20:41;1.364911
2017-05-25 20:51;1.275056
2017-05-25 21:01;1.211085
2017-05-25 21:11;1.166246
2017-05-25 21:21;1.078058
2017-05-25 21:31;1.107757
2017-05-25 21:40;1.197591
2017-05-25 21:50;1.200751
2017-05-25 22:00;1.244944
2017-05-25 22:10;1.245803
2017-05-25 22:20;1.248498
2017-05-25 22:30;1.282148
2017-05-25 22:40;1.236971
2017-05-25 22:50;1.288192
2017-05-25 23:00;1.264073
2017-05-25 23:10;1.224189
2017-05-25 23:20;1.196001
2017-05-25 23:30;1.218705
2017-05-25 23:40;1.185264
2017-05-25 23:50;1.09886
2017-05-26 00:00;1.117947
2017-05-26 00:09;1.219263
2017-05-26 00:19;1.128169
2017-05-26 00:29;1.129678
2017-05-26 00:39;1.158018
2017-05-26 00:49;1.130547
2017-05-26 00:59;1.123099
2017-05-26 01:09;1.151315
2017-05-26 01:19;1.150122
2017-05-26 01:29;1.123168
2017-05-26 01:39;1.137015
2017-05-26 01:49;1.198509
2017-05-26 01:59;1.33333
2017-05-26 02:09;1.271417
2017-05-26 02:19;1.349199
2017-05-26 02:29;1.407457
2017-05-26 02:38;1.367654
2017-05-26 02:48;1.35825
2017-05-26 02:58;1.269121
2017-05-26 03:08;1.308552
2017-05-26 03:18;1.338702
2017-05-26 03:28;1.428089
2017-05-26 03:38;1.535923
2017-05-26 03:48;1.561228
2017-05-26 03:58;1.622447
2017-05-26 04:08;1.634297
2017-05-26 04:18;1.593813
2017-05-26 04:28;1.643923
2017-05-26 04:38;1.60074
2017-05-26 04:48;1.570656
2017-05-26 04:58;1.690036
2017-05-26 05:08;1.531569
2017-05-26 05:18;1.700615
2017-05-26 05:28;1.584672
2017-05-26 05:38;1.417418
2017-05-26 05:48;1.418275
2017-05-26 05:58;1.509057
2017-05-26 06:08;1.596149
2017-05-26 06:18;1.59832
2017-05-26 06:28;1.642101
2017-05-26 06:38;1.729741
2017-05-26 06:47;1.717345
2017-05-26 06:57;1.722539
2017-05-26 07:07;1.791569
2017-05-26 07:17;1.793721
2017-05-26 07:27;1.803163
2017-05-26 07:37;1.436178
2017-05-26 07:47;1.494644
2017-05-26 07:57;1.381544
2017-05-26 08:07;1.559086
2017-05-26 08:17;0.985153
2017-05-26 08:27;1.275063
2017-05-26 08:37;1.357141
2017-05-26 08:47;1.339316
2017-05-26 08:57;1.061997
2017-05-26 09:07;1.346655
2017-05-26 09:17;1.36141
2017-05-26 09:27;1.554407
2017-05-26 09:37;1.033108
2017-05-26 09:47;0.543433
2017-05-26 09:57;1.085232
2017-05-26 10:06;1.029869
2017-05-26 10:16;0.676577
2017-05-26 10:26;0.907058
2017-05-26 10:36;0.843109
2017-05-26 10:46;0.695123
2017-05-26 10:56;0.285613
2017-05-26 11:06;0.833821
2017-05-26 11:16;0.878664
2017-05-26 11:26;1.03093
2017-05-26 11:37;0.967627
2017-05-26 11:47;1.060535
2017-05-26 11:57;0.6614
2017-05-26 12:07;0.52055
2017-05-26 12:16;0.816273
2017-05-26 12:26;0.525212
2017-05-26 12:36;0.744399
2017-05-26 12:46;0.553883
2017-05-26 12:56;0.753132
2017-05-26 13:06;0.077826
2017-05-26 13:16;0.493238
2017-05-26 13:26;0.786041
2017-05-26 13:35;0.356727
2017-05-26 13:45;0.431168
2017-05-26 13:55;0.711966
2017-05-26 14:05;0.766221
2017-05-26 14:15;0.720332
2017-05-26 14:25;0.713717
2017-05-26 14:35;0.631151
2017-05-26 14:45;0.710893
2017-05-26 14:55;0.696627
2017-05-26 15:05;0.871592
2017-05-26 15:15;0.72738
2017-05-26 15:25;0.66094
2017-05-26 15:35;0.47136
2017-05-26 15:45;0.367003
2017-05-26 15:55;0.546287
2017-05-26 16:05;0.718453
2017-05-26 16:15;0.580177
2017-05-26 16:25;1.179332
2017-05-26 16:35;0.648747
2017-05-26 16:45;0.714825
2017-05-26 16:55;1.022693
2017-05-26 17:05;1.582686
2017-05-26 17:15;1.012856
2017-05-26 17:25;1.168031
2017-05-26 17:34;0.614915
2017-05-26 17:44;0.842085
2017-05-26 17:54;0.735582
2017-05-26 18:04;0.78026
2017-05-26 18:14;0.641169
2017-05-26 18:24;0.164947
2017-05-26 18:34;0.198938
2017-05-26 18:44;0.248449
2017-05-26 18:54;0.098933
2017-05-26 19:04;0.348027
2017-05-26 19:14;0.433836
2017-05-26 19:24;0.472676
2017-05-26 19:34;0.951403
2017-05-26 19:44;1.160382
2017-05-26 19:54;1.130008
2017-05-26 20:03;1.124982
2017-05-26 20:13;1.189899
2017-05-26 20:23;1.261371
2017-05-26 20:33;1.10142
2017-05-26 20:43;1.341937
2017-05-26 20:53;1.247562
2017-05-26 21:03;1.28787
2017-05-26 21:13;1.10957
2017-05-26 21:23;1.309329
2017-05-26 21:33;0.978225
2017-05-26 21:43;1.299379
2017-05-26 21:53;1.27144
2017-05-26 22:03;1.060714
2017-05-26 22:13;1.355475
2017-05-26 22:23;1.497699
2017-05-26 22:32;1.503214
2017-05-26 22:42;1.542098
2017-05-26 22:52;1.445665
2017-05-26 23:02;1.509927
2017-05-26 23:12;1.510126
2017-05-26 23:22;1.5912
2017-05-26 23:32;1.74035
2017-05-26 23:42;1.844658
2017-05-26 23:52;1.846764
2017-05-27 00:02;1.854624
2017-05-27 00:12;1.9633
2017-05-27 00:22;2.05185
2017-05-27 00:32;2.044718
2017-05-27 00:42;2.051339
2017-05-27 00:52;2.032417
2017-05-27 01:01;2.078203
2017-05-27 01:11;2.067412
2017-05-27 01:21;2.004525
2017-05-27 01:31;1.993447
2017-05-27 01:41;1.886409
2017-05-27 01:51;1.814008
2017-05-27 02:01;1.845958
2017-05-27 02:11;2.001923
2017-05-27 02:21;2.135962
2017-05-27 02:31;2.053534
2017-05-27 02:41;1.890285
2017-05-27 02:51;1.689393
2017-05-27 03:01;1.766758
2017-05-27 03:11;1.728386
2017-05-27 03:21;1.778796
2017-05-27 03:31;1.777741
2017-05-27 03:41;1.779228
2017-05-27 03:51;1.749368
2017-05-27 04:01;1.744591
2017-05-27 04:10;1.828956
2017-05-27 04:20;1.872761
2017-05-27 04:30;2.00666
2017-05-27 04:40;1.783033
2017-05-27 04:50;1.797021
2017-05-27 05:00;1.755212
2017-05-27 05:10;1.506153
2017-05-27 05:20;1.649646
2017-05-27 05:30;1.651413
2017-05-27 05:41;1.730519
2017-05-27 05:51;1.667384
2017-05-27 06:01;1.582296
2017-05-27 06:11;1.727348
2017-05-27 06:21;1.911012
2017-05-27 06:31;1.972005
2017-05-27 06:41;1.991896
2017-05-27 06:51;2.017565
2017-05-27 07:01;2.083163
2017-05-27 07:10;2.037715
2017-05-27 07:20;1.761054
2017-05-27 07:30;1.71979
2017-05-27 07:40;1.623967
2017-05-27 07:50;1.604712
2017-05-27 08:00;1.419938
2017-05-27 08:10;1.686993
2017-05-27 08:20;1.658537
2017-05-27 08:30;1.556185
2017-05-27 08:40;1.516769
2017-05-27 08:50;1.477366
2017-05-27 09:00;1.419141
2017-05-27 09:10;1.415646
2017-05-27 09:20;1.509281
2017-05-27 09:30;1.653991
2017-05-27 09:39;1.690898
2017-05-27 09:49;1.759328
2017-05-27 09:59;1.692943
2017-05-27 10:09;1.694045
2017-05-27 10:19;1.916015
2017-05-27 10:29;1.150399
2017-05-27 10:39;1.173584
2017-05-27 10:49;1.309697
2017-05-27 10:59;1.326556
2017-05-27 11:09;1.542527
2017-05-27 11:19;1.459684
2017-05-27 11:29;1.281237
2017-05-27 11:39;1.244343
2017-05-27 11:49;1.054055
2017-05-27 11:59;0.856888
2017-05-27 12:08;0.975107
2017-05-27 12:18;0.667784
2017-05-27 12:28;1.010938
2017-05-27 12:38;0.44454
2017-05-27 12:48;0.703113
2017-05-27 12:58;0.752644
2017-05-27 13:08;0.635558
2017-05-27 13:18;0.107549
2017-05-27 13:28;-0.111335
2017-05-27 13:38;0.154942
2017-05-27 13:48;0.259241
2017-05-27 13:58;0.238227
2017-05-27 14:08;0.378541
2017-05-27 14:18;0.305851
2017-05-27 14:28;0.374425
2017-05-27 14:37;0.33565
2017-05-27 14:47;0.514737
2017-05-27 14:57;0.432643
2017-05-27 15:07;0.698196
2017-05-27 15:17;0.702315
2017-05-27 15:27;-0.300027
2017-05-27 15:37;-0.208394
2017-05-27 15:47;0.135844
2017-05-27 15:57;0.141866
2017-05-27 16:07;0.291005
2017-05-27 16:17;0.132682
2017-05-27 16:27;0.271819
2017-05-27 16:37;0.177391
2017-05-27 16:47;0.213528
2017-05-27 16:57;0.340598
2017-05-27 17:06;0.325224
2017-05-27 17:16;0.46314
2017-05-27 17:26;0.526673
2017-05-27 17:36;0.504626
2017-05-27 17:46;0.079941
2017-05-27 17:56;-0.098297
2017-05-27 18:06;0.14048
2017-05-27 18:16;0.331631
2017-05-27 18:26;0.099401
2017-05-27 18:36;0.187762
2017-05-27 18:46;0.380844
2017-05-27 18:56;0.356381
2017-05-27 19:06;0.228585
2017-05-27 19:16;0.194236
2017-05-27 19:26;0.280619
2017-05-27 19:35;0.665337
2017-05-27 19:45;0.709205
2017-05-27 19:55;0.909061
2017-05-27 20:05;1.361515
2017-05-27 20:15;1.528896
2017-05-27 20:25;1.329738
2017-05-27 20:35;1.320326
2017-05-27 20:45;1.843075
2017-05-27 20:55;1.973159
2017-05-27 21:05;1.951218
2017-05-27 21:15;1.908825
2017-05-27 21:25;2.05566
2017-05-27 21:35;1.941859
2017-05-27 21:45;1.893013
2017-05-27 21:55;1.850381
2017-05-27 22:05;1.850058
2017-05-27 22:15;1.76349
2017-05-27 22:25;1.92231
2017-05-27 22:35;1.878423
2017-05-27 22:45;1.874637
2017-05-27 22:55;1.762059
2017-05-27 23:05;1.806202
2017-05-27 23:15;1.786412
2017-05-27 23:24;1.688111
2017-05-27 23:35;1.660784
2017-05-27 23:45;1.618145
2017-05-27 23:55;1.640011
2017-05-28 00:05;1.655864
2017-05-28 00:15;1.538409
2017-05-28 00:25;1.450623
2017-05-28 00:35;1.344043
2017-05-28 00:45;1.443677
2017-05-28 00:55;1.51441
2017-05-28 01:05;1.488556
2017-05-28 01:15;1.646206
2017-05-28 01:25;1.71143
2017-05-28 01:35;1.643456
2017-05-28 01:45;1.697142
2017-05-28 01:55;1.708975
2017-05-28 02:05;1.72603
2017-05-28 02:15;1.5867
2017-05-28 02:25;1.504546
2017-05-28 02:35;1.585497
2017-05-28 02:45;1.504294
2017-05-28 02:55;1.496523
2017-05-28 03:05;1.54942
2017-05-28 03:15;1.648793
2017-05-28 03:25;1.62095
2017-05-28 03:35;1.579335
2017-05-28 03:45;1.505451
2017-05-28 03:55;1.504473
2017-05-28 04:05;1.448577
2017-05-28 04:14;1.501058
2017-05-28 04:24;1.534449
2017-05-28 04:34;1.521116
2017-05-28 04:43;1.384536
2017-05-28 04:53;1.394582
2017-05-28 05:03;1.47315
2017-05-28 05:13;1.504021
2017-05-28 05:23;1.690978
2017-05-28 05:33;1.759427
2017-05-28 05:43;1.688657
2017-05-28 05:53;1.709611
2017-05-28 06:03;1.651682
2017-05-28 06:13;1.711208
2017-05-28 06:23;1.84412
2017-05-28 06:33;1.838166
2017-05-28 06:43;1.888468
2017-05-28 06:53;2.015758
2017-05-28 07:03;1.996663
2017-05-28 07:13;2.10443
2017-05-28 07:23;2.034551
2017-05-28 07:33;2.236306
2017-05-28 07:43;2.163956
2017-05-28 07:53;2.197714
2017-05-28 08:03;2.143103
2017-05-28 08:13;2.2164
2017-05-28 08:23;2.005012
2017-05-28 08:33;2.040628
2017-05-28 08:43;2.107398
2017-05-28 08:53;2.144403
2017-05-28 09:03;1.732837
2017-05-28 09:13;1.912664
2017-05-28 09:23;1.622256
2017-05-28 09:33;0.961093
2017-05-28 09:41;1.084976
2017-05-28 09:51;1.081469
2017-05-28 10:01;0.727664
2017-05-28 10:11;0.900217
2017-05-28 10:21;1.110196
2017-05-28 10:31;1.292458
2017-05-28 10:41;1.214173
2017-05-28 10:51;1.019182
2017-05-28 11:01;0.292834
2017-05-28 11:11;0.745829
2017-05-28 11:21;0.677089
2017-05-28 11:31;0.427879
2017-05-28 11:41;0.344857
2017-05-28 11:51;1.072313
2017-05-28 12:01;0.677763
2017-05-28 12:10;0.760746
2017-05-28 12:20;0.505584
2017-05-28 12:30;0.75333
2017-05-28 12:40;0.797381
2017-05-28 12:50;0.602891
2017-05-28 13:00;0.133084
2017-05-28 13:10;0.393595
2017-05-28 13:20;0.117788
2017-05-28 13:30;0.209829
2017-05-28 13:40;0.475245
2017-05-28 13:50;0.594249
2017-05-28 14:00;0.457285
2017-05-28 14:10;0.527409
2017-05-28 14:20;0.637744
2017-05-28 14:30;0.323767
2017-05-28 14:39;0.709071
2017-05-28 14:49;0.609009
2017-05-28 14:59;0.611545
2017-05-28 15:09;0.482594
2017-05-28 15:19;0.896301
2017-05-28 15:29;0.943612
2017-05-28 15:39;0.617018
2017-05-28 15:49;0.577279
2017-05-28 15:59;0.328585
2017-05-28 16:09;0.598004
2017-05-28 16:19;0.48045
2017-05-28 16:29;0.347294
2017-05-28 16:39;0.762901
2017-05-28 16:49;0.619238
2017-05-28 16:59;0.35526
2017-05-28 17:09;0.357733
2017-05-28 17:19;0.482629
2017-05-28 17:29;0.377301
2017-05-28 17:39;0.544963
2017-05-28 17:49;0.261191
2017-05-28 17:59;0.436152
2017-05-28 18:09;0.466267
2017-05-28 18:19;0.584844
2017-05-28 18:29;0.720755
2017-05-28 18:39;0.51791
2017-05-28 18:49;0.478037
2017-05-28 18:59;0.477895
2017-05-28 19:09;0.459473
2017-05-28 19:19;0.601835
2017-05-28 19:29;0.774605
2017-05-28 19:39;0.808716
2017-05-28 19:49;1.623368
2017-05-28 19:59;1.831439
2017-05-28 20:09;1.489225
2017-05-28 20:19;1.519773
2017-05-28 20:29;1.45558
2017-05-28 20:39;1.433228
2017-05-28 20:49;1.962015
2017-05-28 20:59;1.625426
2017-05-28 21:09;1.660575
2017-05-28 21:18;1.848006
