Time_t;theoretical;Time_o;observed
2017-05-14 08:30;1.69835374145897;2017-05-13 13:07;2.619433
2017-05-14 08:45;1.47729926495548;2017-05-13 13:17;2.596895
2017-05-14 09:00;2.36151805337463;2017-05-13 13:27;2.447542
2017-05-14 09:15;1.71797172464787;2017-05-13 13:37;2.365144
2017-05-14 09:30;1.45638232502346;2017-05-13 13:47;2.353545
2017-05-14 09:45;1.45759558741704;2017-05-13 13:57;2.235384
2017-05-14 10:00;1.17183184424588;2017-05-13 14:07;2.294661
2017-05-14 10:15;0.917844421150761;2017-05-13 14:17;2.3412
2017-05-14 10:30;0.49047105159908;2017-05-13 14:27;2.400179
2017-05-14 10:45;1.44064860932986;2017-05-13 14:37;2.393513
2017-05-14 11:00;0.514849607970618;2017-05-13 14:47;2.385933
2017-05-14 11:15;0.43612360133838;2017-05-13 14:57;2.358324
2017-05-14 11:30;-0.115872810874066;2017-05-13 15:07;2.424142
2017-05-14 11:45;0.00981417297325038;2017-05-13 15:17;2.406691
2017-05-14 12:00;-0.0734303493437167;2017-05-13 15:27;2.401056
2017-05-14 12:15;-0.277057630470559;2017-05-13 15:37;2.545744
2017-05-14 12:30;-0.653302125776463;2017-05-13 15:47;2.482682
2017-05-14 12:45;-0.834641375762679;2017-05-13 15:57;2.450758
2017-05-14 13:00;-0.452725286120511;2017-05-13 16:07;2.512678
2017-05-14 13:15;-1.17750240796214;2017-05-13 16:17;2.52378
2017-05-14 13:30;-1.40210327710599;2017-05-13 16:26;2.481518
2017-05-14 13:45;-1.44708070816714;2017-05-13 16:36;2.523133
2017-05-14 14:00;-1.0216357726553;2017-05-13 16:46;2.470367
2017-05-14 14:15;-0.912766211574564;2017-05-13 16:56;2.497759
2017-05-14 14:30;-1.14296046573156;2017-05-13 17:06;2.445088
2017-05-14 14:45;-0.845245369454425;2017-05-13 17:16;2.474686
2017-05-14 15:00;-1.28996992044115;2017-05-13 17:26;2.495703
2017-05-14 15:15;-1.05891485441865;2017-05-13 17:36;2.493991
2017-05-14 15:30;-1.3123930725728;2017-05-13 17:46;2.517383
2017-05-14 15:45;-0.676783527566258;2017-05-13 17:56;2.518945
2017-05-14 16:00;-1.06484482693092;2017-05-13 18:06;2.550649
2017-05-14 16:15;-1.43138830758003;2017-05-13 18:16;2.469806
2017-05-14 16:30;-0.651009704606011;2017-05-13 18:26;2.419673
2017-05-14 16:45;-0.207669304007176;2017-05-13 18:36;2.426277
2017-05-14 17:00;0.24244525112907;2017-05-13 18:46;2.407181
2017-05-14 17:15;0.379303431106969;2017-05-13 18:56;2.409406
2017-05-14 17:30;0.313564948018808;2017-05-13 19:06;2.451668
2017-05-14 17:45;0.68308277759153;2017-05-13 19:16;2.359825
2017-05-14 18:00;0.4195853889563;2017-05-13 19:26;2.381972
2017-05-14 18:15;0.254993240655992;2017-05-13 19:36;2.403573
2017-05-14 18:30;1.4737387335553;2017-05-13 19:45;2.362846
2017-05-14 18:45;1.95992875086721;2017-05-13 19:55;2.354746
2017-05-14 19:00;1.76105436434796;2017-05-13 20:05;2.390892
2017-05-14 19:15;1.6280732965175;2017-05-13 20:15;2.385689
2017-05-14 19:30;2.2120837020514;2017-05-13 20:25;2.400217
2017-05-14 19:45;1.71509084477987;2017-05-13 20:35;2.37301
2017-05-14 20:00;1.91426887169014;2017-05-13 20:45;2.198583
2017-05-14 20:15;2.02591997775851;2017-05-13 20:55;2.272921
2017-05-14 20:30;2.0964826254535;2017-05-13 21:05;2.354685
2017-05-14 20:45;2.25673370218663;2017-05-13 21:15;2.241512
2017-05-14 21:00;2.26998148468873;2017-05-13 21:25;2.287827
2017-05-14 21:15;2.18509317495482;2017-05-13 21:35;2.206563
2017-05-14 21:30;2.21104117130528;2017-05-13 21:45;2.28094
2017-05-14 21:45;1.97804966057332;2017-05-13 21:55;2.41067
2017-05-14 22:00;2.09012077180569;2017-05-13 22:05;2.363346
2017-05-14 22:15;2.15629135304106;2017-05-13 22:15;2.204334
2017-05-14 22:30;2.01806242374218;2017-05-13 22:25;2.246203
2017-05-14 22:45;2.12153477804521;2017-05-13 22:35;2.268111
2017-05-14 23:00;2.061097831952;2017-05-13 22:45;2.254872
2017-05-14 23:15;2.2407729425307;2017-05-13 22:55;2.280236
2017-05-14 23:30;2.24132633586804;2017-05-13 23:04;2.309335
2017-05-14 23:45;2.10914199528769;2017-05-13 23:14;2.294547
2017-05-15 00:00;2.11209235087641;2017-05-13 23:24;2.265882
2017-05-15 00:15;2.08709839811225;2017-05-13 23:34;2.311861
2017-05-15 00:30;2.15816006142018;2017-05-13 23:44;2.312691
2017-05-15 00:45;2.10241680964011;2017-05-13 23:54;2.283829
2017-05-15 01:00;2.07791421378049;2017-05-14 00:04;2.325792
2017-05-15 01:15;1.87622648634007;2017-05-14 00:14;2.327723
2017-05-15 01:30;1.72894495488822;2017-05-14 00:24;2.271419
2017-05-15 01:45;1.70654290921027;2017-05-14 00:34;2.300791
2017-05-15 02:00;1.91235921810049;2017-05-14 00:44;2.324723
2017-05-15 02:15;1.74591839844755;2017-05-14 00:54;2.374904
2017-05-15 02:30;1.71620419763808;2017-05-14 01:04;2.404303
2017-05-15 02:45;1.77146035570556;2017-05-14 01:14;2.486076
2017-05-15 03:00;1.59043870554003;2017-05-14 01:24;2.478739
2017-05-15 03:15;1.70538742479497;2017-05-14 01:34;2.471047
2017-05-15 03:30;1.80591526562837;2017-05-14 01:44;2.480375
2017-05-15 03:45;2.1126889600278;2017-05-14 01:54;2.478683
2017-05-15 04:00;2.29251788670452;2017-05-14 02:04;2.487558
2017-05-15 04:15;2.1130734216315;2017-05-14 02:14;2.426391
2017-05-15 04:30;2.27587488529839;2017-05-14 02:23;2.24332
2017-05-15 04:45;2.36649546170166;2017-05-14 02:33;2.173852
2017-05-15 05:00;1.94764102162533;2017-05-14 02:43;2.166699
2017-05-15 05:15;2.31237503581229;2017-05-14 02:53;2.193372
2017-05-15 05:30;2.18494662511313;2017-05-14 03:03;2.197255
2017-05-15 05:45;2.37561551810143;2017-05-14 03:13;2.15372
2017-05-15 06:00;2.247964902288;2017-05-14 03:23;2.125767
2017-05-15 06:15;1.46084001695112;2017-05-14 03:33;1.989298
2017-05-15 06:30;1.51357616548221;2017-05-14 03:43;1.982734
2017-05-15 06:45;2.07791081635503;2017-05-14 03:53;1.978709
2017-05-15 07:00;1.43146293815241;2017-05-14 04:03;1.920434
2017-05-15 07:15;1.59247562329864;2017-05-14 04:13;1.917107
2017-05-15 07:30;2.01608807017432;2017-05-14 04:23;1.961643
2017-05-15 08:45;1.43239956039223;2017-05-14 04:33;1.983322
2017-05-15 09:00;1.4135405585263;2017-05-14 04:43;2.081708
2017-05-15 09:15;1.60901799575173;2017-05-14 04:53;2.097717
2017-05-15 09:30;1.94206362941291;2017-05-14 05:03;2.007979
2017-05-15 09:45;1.41605228399288;2017-05-14 05:13;2.068135
2017-05-15 10:00;1.41463349922608;2017-05-14 05:23;2.005439
2017-05-15 10:15;0.160173042346415;2017-05-14 05:33;2.156341
2017-05-15 10:30;-0.289902215700998;2017-05-14 05:42;2.193932
2017-05-15 10:45;-0.106605254400698;2017-05-14 05:52;2.161965
2017-05-15 11:00;-0.0785805499682724;2017-05-14 06:02;2.080403
2017-05-15 11:15;0.556404344284175;2017-05-14 06:12;2.190411
2017-05-15 11:30;1.45427542321004;2017-05-14 06:22;2.173641
2017-05-15 11:45;1.63467061202419;2017-05-14 06:32;2.216989
2017-05-15 12:00;0.644718712263796;2017-05-14 06:42;2.247555
2017-05-15 12:15;0.400325933748832;2017-05-14 06:52;2.290214
2017-05-15 12:30;0.359781871311647;2017-05-14 07:02;2.375711
2017-05-15 12:45;2.15033472608656;2017-05-14 07:12;2.423729
2017-05-15 13:00;2.82034831509144;2017-05-14 07:22;2.423862
2017-05-15 13:15;2.71032465937721;2017-05-14 07:32;2.425
2017-05-15 13:30;2.40442739077297;2017-05-14 07:42;2.425577
2017-05-15 13:45;1.87442101065795;2017-05-14 07:52;2.476233
2017-05-15 14:00;1.83658656130028;2017-05-14 08:02;2.483006
2017-05-15 14:15;2.28966922867134;2017-05-14 08:12;2.478165
2017-05-15 14:30;2.71151863284123;2017-05-14 08:22;2.449911
2017-05-15 14:45;2.6077018459973;2017-05-14 08:32;2.510352
2017-05-15 15:00;2.98023471961158;2017-05-14 08:42;2.47947
2017-05-15 16:00;3.18710499059055;2017-05-14 08:52;2.301052
2017-05-15 16:15;3.05367716512067;2017-05-14 09:01;2.389724
2017-05-15 16:30;3.26015732827307;2017-05-14 09:11;2.173927
2017-05-15 16:45;3.24413516153817;2017-05-14 09:21;2.27892
2017-05-15 17:00;3.12227973115964;2017-05-14 09:31;2.259942
2017-05-15 17:15;3.08952542354693;2017-05-14 09:41;2.310961
2017-05-15 17:30;3.13937253347473;2017-05-14 09:51;2.386502
2017-05-15 17:45;3.75002008111066;2017-05-14 10:01;2.300879
2017-05-15 18:00;4.05847190728066;2017-05-14 10:11;2.260539
2017-05-15 18:15;4.25404164184947;2017-05-14 10:21;1.900793
2017-05-15 18:30;4.21174890118296;2017-05-14 10:31;1.90519
2017-05-15 18:45;4.16525530790154;2017-05-14 10:41;1.827497
2017-05-15 19:00;4.09038392852039;2017-05-14 10:51;1.822709
2017-05-15 19:15;3.9428281948857;2017-05-14 11:01;1.988837
2017-05-15 19:30;3.99286933992127;2017-05-14 11:11;1.808749
2017-05-15 19:45;3.85957456140693;2017-05-14 11:21;1.827337
2017-05-15 20:00;3.87616491056317;2017-05-14 11:31;1.708369
2017-05-15 20:15;4.00754935850441;2017-05-14 11:41;1.992422
2017-05-15 20:30;4.01998592035194;2017-05-14 11:51;1.477177
2017-05-15 20:45;4.06794297334388;2017-05-14 12:01;1.371772
2017-05-15 21:00;4.05302059854562;2017-05-14 12:11;1.317428
2017-05-15 21:15;4.02743580894633;2017-05-14 12:20;1.295769
2017-05-15 21:30;3.9691653693128;2017-05-14 12:30;0.948132
2017-05-15 21:45;3.95349358555851;2017-05-14 12:40;1.141629
2017-05-15 22:00;3.86007000576429;2017-05-14 12:50;1.295778
2017-05-15 22:15;3.73583575936936;2017-05-14 13:00;1.239481
2017-05-15 22:30;3.65373704060786;2017-05-14 13:10;1.138477
2017-05-15 22:45;3.65443429869205;2017-05-14 13:20;1.039165
2017-05-15 23:00;3.74018166428576;2017-05-14 13:30;0.959533
2017-05-15 23:15;3.69486050304781;2017-05-14 13:40;0.659263
2017-05-15 23:30;3.62257402018437;2017-05-14 13:50;0.591602
2017-05-15 23:45;3.58040987992162;2017-05-14 14:00;0.711784
2017-05-16 00:00;3.56269410457672;2017-05-14 14:10;0.679619
2017-05-16 00:15;3.38899057757082;2017-05-14 14:20;0.536161
2017-05-16 00:30;3.28887725437885;2017-05-14 14:30;0.731188
2017-05-16 00:45;3.31025116962039;2017-05-14 14:40;0.322202
2017-05-16 01:00;3.15406430723802;2017-05-14 14:50;0.612683
2017-05-16 01:15;3.03367859135633;2017-05-14 15:00;0.331796
2017-05-16 01:30;3.02121007353961;2017-05-14 15:10;0.189636
2017-05-16 01:45;3.06105299636015;2017-05-14 15:20;-0.131927
2017-05-16 02:00;3.0434718282091;2017-05-14 15:30;0.246628
2017-05-16 02:15;3.05594541535842;2017-05-14 15:39;-0.175749
2017-05-16 02:30;3.07004057193912;2017-05-14 15:49;-0.178424
2017-05-16 02:45;3.14735757083615;2017-05-14 15:59;-0.100554
2017-05-16 03:00;3.16417348442168;2017-05-14 16:09;0.14771
2017-05-16 03:15;3.37402469984764;2017-05-14 16:19;-0.327342
2017-05-16 03:30;3.35577960320933;2017-05-14 16:29;-0.149641
2017-05-16 03:45;3.37861665338277;2017-05-14 16:39;-0.228442
2017-05-16 04:00;3.43537747401644;2017-05-14 16:49;-0.280667
2017-05-16 04:15;3.47196301527088;2017-05-14 16:59;-0.393656
2017-05-16 04:30;3.50064985511977;2017-05-14 17:09;-0.277878
2017-05-16 04:45;3.75756376827331;2017-05-14 17:19;-0.201234
2017-05-16 05:00;3.77981652097164;2017-05-14 17:29;-0.543319
2017-05-16 05:15;3.93864868249698;2017-05-14 17:39;-0.349661
2017-05-16 05:30;3.97918204884482;2017-05-14 17:49;-0.360065
2017-05-16 05:45;4.060161662092;2017-05-14 17:59;-0.458349
2017-05-16 06:00;4.06372398480456;2017-05-14 18:09;-0.159436
2017-05-16 06:15;4.09284699452908;2017-05-14 18:19;-0.199649
2017-05-16 06:30;4.1250324148109;2017-05-14 18:29;-0.259609
2017-05-16 06:45;4.21190027913536;2017-05-14 18:39;-0.184349
2017-05-16 07:00;4.21876548638718;2017-05-14 18:49;0.118762
2017-05-16 07:15;4.28160918877879;2017-05-14 18:58;0.046254
2017-05-16 07:30;4.30392931361619;2017-05-14 19:08;0.102843
2017-05-16 07:45;4.20969499885104;2017-05-14 19:18;0.360312
2017-05-16 08:00;4.10318339627768;2017-05-14 19:28;0.564013
2017-05-16 08:15;3.97539440725095;2017-05-14 19:38;0.705896
2017-05-16 08:30;3.96443520095296;2017-05-14 19:48;0.79826
2017-05-16 08:45;4.34840454525558;2017-05-14 19:58;0.83772
2017-05-16 09:00;4.02557604239067;2017-05-14 20:08;0.696
2017-05-16 09:15;3.97132435257048;2017-05-14 20:18;0.750741
2017-05-16 09:30;3.86442936467991;2017-05-14 20:28;1.321011
2017-05-16 09:45;3.62910428052088;2017-05-14 20:38;1.408827
2017-05-16 10:00;3.18189343147363;2017-05-14 20:48;1.537679
2017-05-16 10:15;2.87966644785354;2017-05-14 20:58;1.495336
2017-05-16 10:30;3.45715439975509;2017-05-14 21:08;1.226565
2017-05-16 10:45;2.35584723122064;2017-05-14 21:18;1.261802
2017-05-16 11:00;2.53239648332757;2017-05-14 21:28;1.523413
2017-05-16 11:15;2.76356195617264;2017-05-14 21:38;1.201671
2017-05-16 11:30;2.71679739407472;2017-05-14 21:48;1.41477
2017-05-16 11:45;3.37976210260103;2017-05-14 21:58;1.484019
2017-05-16 12:00;3.536132145272;2017-05-14 22:08;1.471512
2017-05-16 12:15;3.43417434198908;2017-05-14 22:17;1.391535
2017-05-16 12:30;3.63333872988235;2017-05-14 22:27;1.506665
2017-05-16 12:45;3.09375524139406;2017-05-14 22:37;1.513115
2017-05-16 13:00;3.28041929182034;2017-05-14 22:47;1.550718
2017-05-16 13:15;3.32578956771184;2017-05-14 22:57;1.632328
2017-05-16 13:30;3.4116071299171;2017-05-14 23:07;1.513848
2017-05-16 13:45;3.33497761977214;2017-05-14 23:17;1.464588
2017-05-16 14:00;3.33944464572604;2017-05-14 23:27;1.480695
2017-05-16 14:15;2.68694457469427;2017-05-14 23:37;1.427308
2017-05-16 14:30;2.44459954322059;2017-05-14 23:47;1.461336
2017-05-16 14:45;3.14376881615075;2017-05-14 23:57;1.481825
2017-05-16 15:00;2.80633047857239;2017-05-15 00:07;1.49143
2017-05-16 15:15;3.27179822335948;2017-05-15 00:17;1.450652
2017-05-16 15:30;3.49093132615042;2017-05-15 00:27;1.519723
2017-05-16 15:45;3.17824114741658;2017-05-15 00:37;1.514085
2017-05-16 16:00;3.20385012286452;2017-05-15 00:47;1.517401
2017-05-16 16:15;3.06562936997221;2017-05-15 00:57;1.56454
2017-05-16 16:30;2.88787632279279;2017-05-15 01:07;1.612217
2017-05-16 16:45;2.74829818040831;2017-05-15 01:17;1.547437
2017-05-16 17:00;3.02742932902862;2017-05-15 01:27;1.534749
2017-05-16 17:15;3.13578960040416;2017-05-15 01:36;1.639081
2017-05-16 17:30;2.71243490595241;2017-05-15 01:46;1.525612
2017-05-16 17:45;3.10491373181807;2017-05-15 01:56;1.534091
2017-05-16 18:00;3.29315326863173;2017-05-15 02:06;1.563008
2017-05-16 18:15;3.21579931832169;2017-05-15 02:16;1.503538
2017-05-16 18:30;3.51202037342618;2017-05-15 02:26;1.481627
2017-05-16 18:45;3.455340316817;2017-05-15 02:36;1.416979
2017-05-16 19:00;3.6276755234666;2017-05-15 02:46;1.52511
2017-05-16 19:15;3.51984928713949;2017-05-15 02:56;1.553312
2017-05-16 19:30;3.35100865042151;2017-05-15 03:06;1.565345
2017-05-16 19:45;3.25195065533567;2017-05-15 03:16;1.428211
2017-05-16 20:00;3.36537635316703;2017-05-15 03:26;1.333147
2017-05-16 20:15;3.1110065920921;2017-05-15 03:36;1.306109
2017-05-16 20:30;2.95437479633818;2017-05-15 03:46;1.331799
2017-05-16 20:45;2.65049858853389;2017-05-15 03:56;1.446301
2017-05-16 21:00;2.76381836855727;2017-05-15 04:06;1.35932
2017-05-16 21:15;2.58675434616811;2017-05-15 04:16;1.370447
2017-05-16 21:30;2.50183683619213;2017-05-15 04:26;1.408577
2017-05-16 21:45;2.44583678526369;2017-05-15 04:36;1.386255
2017-05-16 22:00;2.38433712245088;2017-05-15 04:46;1.371372
2017-05-16 22:15;2.41236026107507;2017-05-15 04:55;1.324806
2017-05-16 22:30;2.47403907570191;2017-05-15 05:05;1.409095
2017-05-16 22:45;2.35414760492752;2017-05-15 05:15;1.384171
2017-05-16 23:00;2.22412768688368;2017-05-15 05:25;1.474464
2017-05-16 23:15;2.18793057936121;2017-05-15 05:35;1.602869
2017-05-16 23:30;2.17010070910692;2017-05-15 05:45;1.518313
2017-05-16 23:45;2.10390912340853;2017-05-15 05:55;1.61265
2017-05-17 00:00;2.08142227125448;2017-05-15 06:05;1.588603
2017-05-17 00:15;2.09781868458207;2017-05-15 06:15;1.600613
2017-05-17 00:30;2.07611003738611;2017-05-15 06:25;1.627676
2017-05-17 00:45;2.14857936820542;2017-05-15 06:35;1.614717
2017-05-17 01:00;2.16605701377573;2017-05-15 06:45;1.68206
2017-05-17 01:15;2.33162357636908;2017-05-15 06:55;1.649926
2017-05-17 01:30;2.43144945364566;2017-05-15 07:05;1.762423
2017-05-17 01:45;2.47303783063143;2017-05-15 07:15;1.743036
2017-05-17 02:00;2.37819189573618;2017-05-15 07:25;1.696774
2017-05-17 02:15;2.51149004791294;2017-05-15 07:35;1.719245
2017-05-17 02:30;2.48190339975315;2017-05-15 07:45;1.612025
2017-05-17 02:45;2.57800200590064;2017-05-15 07:55;1.472925
2017-05-17 03:00;2.57010279227197;2017-05-15 08:05;1.409848
2017-05-17 03:15;2.58076979188446;2017-05-15 08:14;1.239467
2017-05-17 03:30;2.46700716354501;2017-05-15 08:24;1.086733
2017-05-17 03:45;2.39348771233351;2017-05-15 08:34;1.121966
2017-05-17 04:00;2.51777038352018;2017-05-15 08:44;1.393298
2017-05-17 04:15;2.56646285365882;2017-05-15 08:54;1.592948
2017-05-17 04:30;2.73593615844416;2017-05-15 09:04;1.389403
2017-05-17 04:45;2.82367828764184;2017-05-15 09:14;1.165566
2017-05-17 05:00;3.31311561511394;2017-05-15 09:24;1.488027
2017-05-17 05:15;3.32307402789152;2017-05-15 09:34;1.509109
2017-05-17 05:30;3.12853908043525;2017-05-15 09:44;1.243338
2017-05-17 05:45;2.64478996475457;2017-05-15 09:54;0.84039
2017-05-17 06:00;2.57703632871453;2017-05-15 10:04;0.957185
2017-05-17 06:15;2.18598836762614;2017-05-15 10:14;1.30871
2017-05-17 06:30;2.50600365217201;2017-05-15 10:24;1.021746
2017-05-17 06:45;2.66299571790983;2017-05-15 10:34;1.038877
2017-05-17 07:00;2.4453251822024;2017-05-15 10:44;1.146178
2017-05-17 07:15;2.24192961775832;2017-05-15 10:54;0.781524
2017-05-17 07:30;2.56696497826739;2017-05-15 11:04;1.142088
2017-05-17 07:45;2.77989082544853;2017-05-15 11:14;0.864554
2017-05-17 08:00;2.26466929412452;2017-05-15 11:24;1.348324
2017-05-17 08:15;2.24019589396225;2017-05-15 11:33;1.226087
2017-05-17 08:30;2.01703739850474;2017-05-15 11:43;1.231457
2017-05-17 08:45;2.14254357831862;2017-05-15 11:53;0.745196
2017-05-17 09:00;1.06956289378536;2017-05-15 12:03;0.93981
2017-05-17 09:15;1.27520488306143;2017-05-15 12:13;0.593494
2017-05-17 09:30;1.44468231403117;2017-05-15 12:23;0.318378
2017-05-17 09:45;0.385416778153186;2017-05-15 12:33;0.607615
2017-05-17 10:00;0.176128115790888;2017-05-15 12:43;0.614346
2017-05-17 10:15;0.0841091221780914;2017-05-15 12:53;0.321413
2017-05-17 10:30;-0.505099057424381;2017-05-15 13:03;0.356588
2017-05-17 10:45;0.212864944742755;2017-05-15 13:13;0.783356
2017-05-17 11:00;-0.411266660663877;2017-05-15 13:23;0.847803
2017-05-17 11:15;-0.31386143952809;2017-05-15 13:33;1.271025
2017-05-17 11:30;-0.107095630061352;2017-05-15 13:43;1.139278
2017-05-17 11:45;0.112247173485315;2017-05-15 13:53;0.694504
2017-05-17 12:00;-0.00748690297992738;2017-05-15 14:03;0.346061
2017-05-17 12:15;0.0899060027387719;2017-05-15 14:13;0.647067
2017-05-17 12:30;0.335142233981522;2017-05-15 14:23;0.361471
2017-05-17 12:45;-0.261001687892374;2017-05-15 14:33;1.068799
2017-05-17 13:00;0.113501004969983;2017-05-15 14:43;1.531497
2017-05-17 13:15;-0.00476867495640931;2017-05-15 14:52;1.673322
2017-05-17 13:30;-0.517710383029538;2017-05-15 15:02;1.823759
2017-05-17 13:45;-0.316043506983782;2017-05-15 15:12;1.659172
2017-05-17 14:00;0.203927479584749;2017-05-15 15:22;1.192988
2017-05-17 14:15;-0.0682493715177372;2017-05-15 15:32;1.068773
2017-05-17 14:30;0.179551228266654;2017-05-15 15:42;1.436601
2017-05-17 14:45;-0.297924554198431;2017-05-15 15:52;1.299001
2017-05-17 15:00;0.437218874580211;2017-05-15 16:02;1.394309
2017-05-17 15:15;-0.182099409440688;2017-05-15 16:12;1.782615
2017-05-17 15:30;0.353167089085829;2017-05-15 16:22;1.546255
2017-05-17 15:45;-0.207453315371296;2017-05-15 16:32;1.908474
2017-05-17 16:00;-0.00906112581388641;2017-05-15 16:42;1.974337
2017-05-17 16:15;0.0970707467455938;2017-05-15 16:52;2.116099
2017-05-17 16:30;1.1067606289423;2017-05-15 17:02;1.946692
2017-05-17 16:45;0.17398148908736;2017-05-15 17:12;1.667322
2017-05-17 17:00;0.714867314860797;2017-05-15 17:22;2.086718
2017-05-17 17:15;0.905552695749314;2017-05-15 17:32;2.102813
2017-05-17 17:30;1.10114482437815;2017-05-15 17:42;2.216296
2017-05-17 17:45;1.08435244675849;2017-05-15 17:52;2.184056
2017-05-17 18:00;1.06206884312355;2017-05-15 18:02;2.101021
2017-05-17 18:15;1.44138158484223;2017-05-15 18:11;2.027614
2017-05-17 18:30;1.25059776771504;2017-05-15 18:21;2.108954
2017-05-17 18:45;1.3214413035456;2017-05-15 18:31;2.220179
2017-05-17 19:00;1.38353322475226;2017-05-15 18:41;2.003873
2017-05-17 19:15;1.65490292664138;2017-05-15 18:51;1.921843
2017-05-17 19:30;1.79797808703704;2017-05-15 19:01;2.046323
2017-05-17 19:45;1.69775172147369;2017-05-15 19:11;2.067155
2017-05-17 20:00;2.53685334449094;2017-05-15 19:21;2.007692
2017-05-17 20:15;2.1985995266286;2017-05-15 19:31;2.278096
2017-05-17 20:30;2.52743988753819;2017-05-15 19:41;2.5418
2017-05-17 20:45;2.30884421934459;2017-05-15 19:51;2.62003
2017-05-17 21:00;2.50250105940582;2017-05-15 20:01;2.564855
2017-05-17 21:15;2.36920787094935;2017-05-15 20:11;2.831097
2017-05-17 21:30;2.35561428749678;2017-05-15 20:21;2.749817
2017-05-17 21:45;2.32295025804535;2017-05-15 20:31;2.788871
2017-05-17 22:00;2.36269777611419;2017-05-15 20:41;2.757023
2017-05-17 22:15;2.22498336005042;2017-05-15 20:51;2.704891
2017-05-17 22:30;2.51285113098268;2017-05-15 21:01;2.440816
2017-05-17 22:45;2.47207575552843;2017-05-15 21:11;2.56314
2017-05-17 23:00;2.39342953506742;2017-05-15 21:21;2.480105
2017-05-17 23:15;2.33928508163294;2017-05-15 21:30;2.43785
2017-05-17 23:30;2.25781784933289;2017-05-15 21:40;2.408957
2017-05-17 23:45;2.17997125972555;2017-05-15 21:50;2.494506
2017-05-18 00:00;2.1636531704862;2017-05-15 22:00;2.525718
2017-05-18 00:15;2.1800214492912;2017-05-15 22:10;2.542078
2017-05-18 00:30;2.10481763357197;2017-05-15 22:20;2.559296
2017-05-18 00:45;2.12818812014006;2017-05-15 22:30;2.559446
2017-05-18 01:00;2.0761865714686;2017-05-15 22:40;2.541436
2017-05-18 01:15;2.03590726073345;2017-05-15 22:50;2.51783
2017-05-18 01:30;2.02251795582484;2017-05-15 23:00;2.478111
2017-05-18 01:45;2.02017734190627;2017-05-15 23:10;2.412393
2017-05-18 02:00;1.97718511325058;2017-05-15 23:20;2.444078
2017-05-18 02:15;2.01584827951365;2017-05-15 23:30;2.41384
2017-05-18 02:30;1.92460224174328;2017-05-15 23:40;2.371246
2017-05-18 02:45;1.82808546711576;2017-05-15 23:50;2.317684
2017-05-18 03:00;1.70522514321207;2017-05-16 00:00;2.476817
2017-05-18 03:15;1.8478945381032;2017-05-16 00:10;2.370141
2017-05-18 03:30;1.83018426710133;2017-05-16 00:20;2.28918
2017-05-18 03:45;2.0389723073099;2017-05-16 00:30;2.269192
2017-05-18 04:00;2.19402910049472;2017-05-16 00:40;2.253264
2017-05-18 04:15;2.24712258393391;2017-05-16 00:49;2.271685
2017-05-18 04:30;2.24055311836013;2017-05-16 00:59;2.366221
2017-05-18 04:45;2.15362857982238;2017-05-16 01:09;2.46004
2017-05-18 05:00;2.08669507221106;2017-05-16 01:19;2.381793
2017-05-18 05:15;2.39564749125545;2017-05-16 01:29;2.278133
2017-05-18 05:30;2.23192541816424;2017-05-16 01:39;2.247058
2017-05-18 05:45;2.30781277005063;2017-05-16 01:49;2.283583
2017-05-18 06:00;2.07148648797845;2017-05-16 01:59;2.213136
2017-05-18 06:15;2.43558828883327;2017-05-16 02:09;2.039444
2017-05-18 06:30;2.38227535954647;2017-05-16 02:19;1.972618
2017-05-18 06:45;2.29265750833823;2017-05-16 02:29;1.943373
2017-05-18 07:15;2.07416763297082;2017-05-16 02:39;1.885129
2017-05-18 07:30;1.65097117937135;2017-05-16 02:49;1.972526
2017-05-18 07:45;1.43306125922425;2017-05-16 02:59;1.934124
2017-05-18 08:00;1.62600310491729;2017-05-16 03:09;1.860436
2017-05-18 08:15;1.59688550174295;2017-05-16 03:19;1.835595
2017-05-18 08:30;0.953422900790009;2017-05-16 03:29;1.908428
2017-05-18 08:45;0.15064582039421;2017-05-16 03:39;1.891489
2017-05-18 09:00;0.82677791523691;2017-05-16 03:49;1.853974
2017-05-18 09:15;0.386566769080531;2017-05-16 03:59;1.828706
2017-05-18 09:30;0.533847622230169;2017-05-16 04:08;1.818091
2017-05-18 09:45;0.474694153564705;2017-05-16 04:18;1.782545
2017-05-18 10:00;0.568959085329425;2017-05-16 04:28;1.809572
2017-05-18 10:15;-0.304481957228084;2017-05-16 04:38;1.866148
2017-05-18 10:30;0.445169283152687;2017-05-16 04:48;1.921998
2017-05-18 10:45;-0.284317838563162;2017-05-16 04:58;1.872309
2017-05-18 11:00;0.499061619735137;2017-05-16 05:08;1.900919
2017-05-18 11:15;-0.0497463153240005;2017-05-16 05:18;1.85492
2017-05-18 11:30;0.109494011068875;2017-05-16 05:28;1.6441
2017-05-18 11:45;-0.0165074024715395;2017-05-16 05:38;1.880157
2017-05-18 12:00;-0.175075278615751;2017-05-16 05:48;1.884121
2017-05-18 12:15;0.0595377808665845;2017-05-16 05:58;1.851076
2017-05-18 12:30;0.255378671013347;2017-05-16 06:08;1.991932
2017-05-18 12:45;-0.163176676183127;2017-05-16 06:18;2.016269
2017-05-18 13:00;0.0601641066451819;2017-05-16 06:28;1.953361
2017-05-18 13:15;0.198389209615677;2017-05-16 06:38;1.977971
2017-05-18 13:30;0.25318645421217;2017-05-16 06:48;2.065429
